id,date,expo,side,condition
33d530b776cf404c928c168726848620,2019-07-24 17:38:00,MSW,left,TaxiDriver
f529c2ff7ba94a0e874faa460fb6c94a,2019-07-24 17:41:00,MSW,left,AVAS
ffd55210eb694c3c87c3d25d46c1b720,2019-07-24 17:44:00,MSW,left,TaxiDriver
b73e9c6d186047a6bcdbbbf14dcd60de,2019-07-24 17:48:00,MSW,left,TaxiDriver
11f1eaeeaa4b431c81345d29d0acefe9,2019-07-24 17:51:00,MSW,left,RadioTalk
4965456632e34e6e94fc021882e9a0f4,2019-07-24 17:53:00,MSW,left,AVAS
c94ecf59b39a4b64a984dbdc69e5609d,2019-07-24 17:57:00,MSW,left,AVAS
8084cc121d2347d997d6fb9f31047eee,2019-07-24 18:00:00,MSW,left,TaxiDriver
db77f281d68b43c2b7dca2430aff869b,2019-07-24 18:03:00,MSW,left,AVAS
228ae4ed351e46bb9b51ce3f925b9a0e,2019-07-24 18:07:00,MSW,left,AVAS
9c74d0a8fd854e3b9fb17ad0562733b0,2019-07-24 18:10:00,MSW,left,AVAS
12a05bfeda804c3595bcfc98639e29af,2019-07-24 18:13:00,MSW,left,AVAS
4e72452ffba945efb7c9550ea9d15090,2019-07-24 18:16:00,MSW,left,RadioTalk
0ecf5347b79c4be598cbc61c1dad12f4,2019-07-24 18:21:00,MSW,left,AVAS
bd13040e2cd04e4a9b8da6be1b922ba9,2019-07-24 18:24:00,MSW,left,TaxiDriver
b4e5026b16d44381a5a56514a9ed91c0,2019-07-24 18:27:00,MSW,left,RadioTalk
be54b20a0fa4439092710ed652a71394,2019-07-24 18:30:00,MSW,left,AVAS
6bf3d8014e9841f9b624c285ce1c425c,2019-07-24 18:33:00,MSW,left,AVAS
6d744dac3c7e4deb854e1a0e566a0c85,2019-07-24 18:37:00,MSW,left,TaxiDriver
82e9602a4f054053b271b00bf6f6f663,2019-07-24 18:40:00,MSW,left,TaxiDriver
26640ceea9ae4f4f95d8bd027e3db968,2019-07-24 18:43:00,MSW,left,TaxiDriver
51dc80e999e641f1b7e5539550aef7da,2019-07-24 18:46:00,MSW,left,RadioTalk
221c14f7865e4b7597cbe968e584a86d,2019-07-24 18:49:00,MSW,left,TaxiDriver
68f378747bbb4d8cb75deef49c7e3116,2019-07-24 18:53:00,MSW,left,AVAS
d703a61e44a14fa197293de45e278ff4,2019-07-24 18:58:00,MSW,left,RadioTalk
5209f16c49654ea09f7fc6d2cd13af46,2019-07-24 19:01:00,MSW,left,AVAS
18ebe5cbf44349c59f5fc21516a95fcf,2019-07-24 19:04:00,MSW,left,AVAS
369bc0c578c94388b0d504b7afd41536,2019-07-24 19:07:00,MSW,left,TaxiDriver
908d468e18174213a8a79df5617a16f5,2019-07-24 19:10:00,MSW,left,RadioTalk
05a2afc5c98d407488a3b456a46b9bda,2019-07-24 19:14:00,MSW,left,RadioTalk
2657135cad6c47e68367c56d6b247803,2019-07-24 19:20:00,MSW,left,RadioTalk
3216f26e86b94a65befe585335ffa93b,2019-07-24 19:23:00,MSW,left,TaxiDriver
866d6a12244f423782269e6fb59ecfb9,2019-07-24 19:30:00,MSW,left,AVAS
2f69498d4a304ecb8674e95a14d9fae5,2019-07-24 19:35:00,MSW,left,TaxiDriver
6741703caeec42fda48c5c80034851b9,2019-07-24 19:38:00,MSW,left,TaxiDriver
8988bd60bdb3421a9be50f943ee9dcd4,2019-07-24 19:49:00,MSW,left,AVAS
8d624ec61242488c89ff1d71020ae74d,2019-07-25 11:04:00,BMBF,left,RadioTalk
c19d6062e3df4c6b90989d4164cd7124,2019-07-25 11:04:00,BMBF,right,TaxiDriver
2e0ef40be91a422a87e510c0c7fa50ef,2019-07-25 11:07:00,BMBF,left,RadioTalk
0c377d46a9284783950f4228f921a4a2,2019-07-25 11:10:00,BMBF,right,RadioTalk
0576aadac5a3415c8df54157570d4fdf,2019-07-25 11:12:00,BMBF,left,TaxiDriver
1637e0a5483b4cc3ae4a108a10a83eb1,2019-07-25 11:17:00,BMBF,left,RadioTalk
2cbada8826e0465d94221bda6381478b,2019-07-25 11:20:00,BMBF,right,AVAS
693eedd44c944d2e96e32054c2e3b76c,2019-07-25 11:20:00,BMBF,left,RadioTalk
af36dd4fc5cf464fa47ea7d4f582239b,2019-07-25 11:27:00,MSW,left,RadioTalk
a2b0330e4c5f4c5e942e4ef5fa31b57e,2019-07-25 11:30:00,MSW,left,AVAS
59946d8345444fba9d7dca4b845079a9,2019-07-25 11:33:00,BMBF,left,TaxiDriver
3441979476f7446fa5e5d35fed97fc2b,2019-07-25 11:33:00,MSW,left,RadioTalk
518aafac65a54a9da26953b5200db604,2019-07-25 11:35:00,BMBF,left,RadioTalk
aabbfe13a21d48b8bd9f9779c35aa03b,2019-07-25 11:36:00,MSW,left,RadioTalk
82e6e13763be4a91a8a19eaf69f78d7d,2019-07-25 11:37:00,BMBF,left,RadioTalk
37b9d36c00404816ac0ac8ef9345b6cc,2019-07-25 11:39:00,MSW,left,RadioTalk
6c6cfa5b87a748f6a2dbf03b1c314bb7,2019-07-25 11:41:00,BMBF,right,RadioTalk
4289c89c80744945819830dcc4e4fa24,2019-07-25 11:42:00,MSW,left,RadioTalk
73316226c52245bfbfd6a5ac8617a356,2019-07-25 11:44:00,MSW,left,RadioTalk
60a1dd6f31fe41ef980d0845b2be5e62,2019-07-25 11:47:00,MSW,left,TaxiDriver
eb764d71812641f481f16da03f6fb112,2019-07-25 11:50:00,MSW,left,RadioTalk
e7cb820bc97e47109635e29a6928a5c7,2019-07-25 11:53:00,MSW,left,TaxiDriver
bcdfa671c6f34fc9814acbd2c90b5864,2019-07-25 11:56:00,MSW,left,RadioTalk
1b81f45f020b4b90bedf40be664a1d71,2019-07-25 11:58:00,MSW,left,AVAS
5a298252fe744a51941f4e2b0ddbb644,2019-07-25 12:01:00,MSW,left,AVAS
c1f96df60b7a4ba2b7c78b0882eaa008,2019-07-25 12:04:00,MSW,left,TaxiDriver
91742b4f709847178c3a54175a6788f8,2019-07-25 12:07:00,MSW,left,TaxiDriver
6efb6389a28b4fd7b0c7b2a9aa7636a6,2019-07-25 12:10:00,MSW,left,TaxiDriver
a96e5f403542468eb68a77bec1de4456,2019-07-25 12:13:00,MSW,left,RadioTalk
71f49aa459494c3cbd0d798c712d62df,2019-07-25 12:16:00,MSW,left,RadioTalk
4797300dad4a44cbb32348624e3c2028,2019-07-25 12:19:00,MSW,left,RadioTalk
8fc994de125140c3bd4cff4f0fb073ac,2019-07-25 12:22:00,MSW,left,AVAS
2caf9e5816fa4590869a2f4b3be2c18b,2019-07-25 12:25:00,MSW,left,AVAS
39c2611811dc4e6abc0aab5769090438,2019-07-25 12:29:00,MSW,left,TaxiDriver
31ac84f2c7cf4495bd4179aa48a726f3,2019-07-25 12:32:00,MSW,left,TaxiDriver
81cc6967596c43aca06e39fbc88175ef,2019-07-25 12:36:00,MSW,left,RadioTalk
210128eb3c85408db06e541770aa21dd,2019-07-25 12:39:00,MSW,left,AVAS
3d4c9dde7d0146c6aa3eb891bfbd9b46,2019-07-25 12:42:00,MSW,left,TaxiDriver
cedf6588111746afa2d9e3778bef6dd5,2019-07-25 12:45:00,MSW,left,AVAS
c746df51e21c42ff97fe4e6633e061ed,2019-07-25 12:48:00,MSW,left,TaxiDriver
fc4dc66bb72f40e68c1e942f665d1da1,2019-07-25 12:50:00,MSW,left,AVAS
c5ab9275f60d4610b850316383f8b873,2019-07-25 12:53:00,MSW,left,AVAS
1e13a63899314efe9e19f4ef2cce8a50,2019-07-25 12:56:00,MSW,left,TaxiDriver
217c5e530b304eaaa4a4e0fe7d5a85d5,2019-07-25 12:59:00,MSW,left,RadioTalk
db1a74f567df48bcbfd3699fdc43e61c,2019-07-25 13:02:00,MSW,left,TaxiDriver
49a0d70fe1ef47d4a6ad0515e8b4cf69,2019-07-25 13:05:00,MSW,left,AVAS
b9ea66c78b0a49e3bfe3fefaa8580ee6,2019-07-25 13:08:00,MSW,left,RadioTalk
4d789bd6e29c49e8a4f270113e309d4f,2019-07-25 13:11:00,MSW,left,RadioTalk
59c0fe230ff04d6a98e77532bce47155,2019-07-25 13:14:00,MSW,left,RadioTalk
3878d683ed814f019e9a3e9cff5ba560,2019-07-25 13:17:00,MSW,left,RadioTalk
547dfdabee79455788ac99acbb224939,2019-07-25 13:21:00,MSW,left,TaxiDriver
8f5085646e1a4acd8906e8d5320ed9d5,2019-07-25 13:23:00,BMBF,right,RadioTalk
224dc900332a444f8bbd1235f3533fda,2019-07-25 13:23:00,BMBF,left,RadioTalk
7ed51571a854485f9800929afb849272,2019-07-25 13:25:00,MSW,left,AVAS
c963bfcaa7eb447f8c491a0fee546495,2019-07-25 13:26:00,BMBF,left,AVAS
eaec15425bfd48f4a7963babd808e4c7,2019-07-25 13:27:00,BMBF,right,AVAS
5c5eb2da2dd3468e996021c650140243,2019-07-25 13:28:00,MSW,left,TaxiDriver
4a889157a9b24cdf922193e41b45c0b7,2019-07-25 13:29:00,BMBF,left,TaxiDriver
6d7c02e00403475e9394787b02a36a32,2019-07-25 13:31:00,MSW,left,AVAS
b9a77f6f31a449708f49b64f58fb5e24,2019-07-25 13:32:00,BMBF,left,TaxiDriver
23bddeb7025d47b68b22e1bd744d2e1d,2019-07-25 13:32:00,BMBF,right,AVAS
361020c4b9754c29ab2a181590e35974,2019-07-25 13:35:00,MSW,left,TaxiDriver
da68a8c6b8be4501bbbe0f68c31af9b0,2019-07-25 13:57:00,MSW,left,AVAS
0f87f31cf9514a55863dfdfdd73e887a,2019-07-25 14:00:00,MSW,left,TaxiDriver
b9215bb6d0cd4ca5b7c568d7ed7768f8,2019-07-25 14:18:00,MSW,left,TaxiDriver
eb3f44c6c1a4447283e2164fadfb0739,2019-07-25 14:21:00,MSW,left,AVAS
6864f36563724c4b8a9e9341fefbf729,2019-07-25 14:24:00,MSW,left,AVAS
8c4393c902a549e382ec28ee89a06e94,2019-07-25 14:27:00,MSW,left,AVAS
e5ab3850bab5422cb32fb3da1457386b,2019-07-25 14:30:00,MSW,left,AVAS
76e38e71af0d4c95870cf33dfa5c6e01,2019-07-25 14:34:00,MSW,left,TaxiDriver
df96b336679149d1900f7250c56f0cd6,2019-07-25 14:37:00,MSW,left,AVAS
c6d320b93bf244bba94e45b7c76794e3,2019-07-25 14:40:00,MSW,left,AVAS
b3fb7007bcdd426ba454b994ac175396,2019-07-25 14:43:00,MSW,left,TaxiDriver
b74ae1ccd4e046c4b11361f442f2f22d,2019-07-25 14:47:00,MSW,left,TaxiDriver
91328ae723704881a46f87f0b0a92bb8,2019-07-25 14:50:00,MSW,left,AVAS
909e32b1c10b41bba5b06d5fe2ba60be,2019-07-25 14:54:00,MSW,left,TaxiDriver
d6c11f8a68524398903c59a2a5c98a43,2019-07-25 14:59:00,MSW,left,AVAS
b3dc51f5baef4d4ca072ad28178d444a,2019-07-25 15:04:00,MSW,left,RadioTalk
4243e9d2b41240fa875110e201508631,2019-07-25 15:07:00,MSW,left,RadioTalk
351ad293583340b5b008ca3368ae04d1,2019-07-25 15:12:00,MSW,left,TaxiDriver
e364a510750f4a80b30f4ed4bd43e50e,2019-07-25 15:16:00,MSW,left,TaxiDriver
0c35b3ab8f894945a6e217db7be7997e,2019-07-25 15:20:00,MSW,left,AVAS
659438c1ac1c44738445f03b8487c483,2019-07-25 15:23:00,MSW,left,AVAS
c690e1ddd10f4d5993424138cc4e1a6d,2019-07-25 15:27:00,MSW,left,AVAS
17ba738fbfb84d50b93d1a5d31d000f3,2019-07-25 15:41:00,MSW,left,TaxiDriver
f593ef5947ba46fa98bbc0328838bac9,2019-07-25 15:48:00,MSW,left,RadioTalk
335f6e20f1ad444189a58c1fc2fa90b7,2019-07-25 15:52:00,MSW,left,TaxiDriver
764976a855f04508a75a5dee14617943,2019-07-25 15:59:00,MSW,left,RadioTalk
93cbef9d96d54841af00c0352516dd9b,2019-07-25 16:03:00,MSW,left,TaxiDriver
0bf406eb652147a084b91330b8da5038,2019-07-25 16:08:00,MSW,left,RadioTalk
aa631e72850540c3a61da27cefd49277,2019-07-25 16:11:00,MSW,left,AVAS
8e86a318488241c6a8591d2d50ee07ac,2019-07-25 16:19:00,MSW,left,RadioTalk
1ebe55acb8c14f01b2754ac11ad57709,2019-07-25 16:24:00,MSW,left,RadioTalk
87ffdd3af37247af853e5f13afe6bb77,2019-07-25 16:48:00,MSW,left,AVAS
88cdffd0a0ff4a8c9697a9c1bb46c165,2019-07-25 16:58:00,MSW,left,RadioTalk
4feb2b6e69384fefabbcdbaaccac3dbd,2019-07-25 17:02:00,MSW,left,RadioTalk
08120cfc357a423cac3fec19dfc0ebf0,2019-07-25 17:05:00,MSW,left,TaxiDriver
bf5f0f496d51497cbe51f86926d02b7f,2019-07-25 17:10:00,MSW,left,TaxiDriver
c5215c2643524068935a40d9fbebec12,2019-07-25 17:20:00,MSW,left,AVAS
39af85f3596349a995319e074fe64f03,2019-07-25 17:27:00,MSW,left,RadioTalk
1ad1bada9a8c46f3a0f424018484df21,2019-07-25 17:31:00,MSW,left,RadioTalk
ffc9ca353c6449e8bd4e6c3e25497865,2019-07-25 17:36:00,MSW,left,TaxiDriver
c51c02f2f73341faab551b4a7e9d858d,2019-07-25 17:45:00,MSW,left,RadioTalk
026eb692b08243eba0336ba52f2be07b,2019-07-25 17:50:00,MSW,left,TaxiDriver
78333a718cf24a7caa1fdf64fb83a921,2019-07-25 17:54:00,MSW,left,RadioTalk
fd410cab27a1453aa938c463da8ed849,2019-07-25 17:58:00,MSW,left,AVAS
5449f2bd9ebb4f43a4c08edb4d58ec11,2019-07-25 18:01:00,MSW,left,TaxiDriver
0d73ad5d297342fb9050663c672e8633,2019-07-25 18:07:00,MSW,left,RadioTalk
5e104416a3ab4fd19ce1f744516ab7cf,2019-07-25 18:12:00,MSW,left,AVAS
5bf1dc2c6d9346eb8e25f107936359de,2019-07-25 18:15:00,MSW,left,TaxiDriver
8bd828c6937746d6bf43c519f9b85603,2019-07-25 18:17:00,MSW,left,RadioTalk
bfc1a9caf454414ba27ecbbbc8bbb308,2019-07-25 18:21:00,MSW,left,AVAS
94b87fae803b45afbb518c4f39e7a3a8,2019-07-25 18:24:00,MSW,left,AVAS
a023e7fd790a49179dca8a01f750e70d,2019-07-25 18:27:00,MSW,left,AVAS
5c24ee69894a4986b7af792450b066c9,2019-07-25 18:31:00,MSW,left,TaxiDriver
8ff96a1666e847fcb54922f991b50436,2019-07-25 18:34:00,MSW,left,TaxiDriver
286551d9e6274f0d8211351cbc40aabd,2019-07-25 18:37:00,MSW,left,TaxiDriver
c6bfc0f82cbe4122aae72f9c5188f767,2019-07-25 18:42:00,MSW,left,RadioTalk
ee2aa64cc9ff42cdbedb6c0d6216118f,2019-07-25 18:46:00,MSW,left,AVAS
b4b0f028f13a424aa95a2979c83aa47a,2019-07-25 18:49:00,MSW,left,TaxiDriver
bfeb5a15224d4178a21217455148ca12,2019-07-25 18:52:00,MSW,left,TaxiDriver
6e4d3ee3d55241318e5663cfc82f1c19,2019-07-25 19:01:00,MSW,left,TaxiDriver
47d934bb277045f487142495a328bff2,2019-07-25 19:05:00,MSW,left,RadioTalk
75da73a50b494afd89b2a69a1a345e12,2019-07-25 19:11:00,MSW,left,RadioTalk
01dc078b9bcb4d629abf282e4a650da8,2019-07-25 19:15:00,MSW,left,AVAS
19a47d96108b4c678f1848c711906f6f,2019-07-25 19:19:00,MSW,left,RadioTalk
9632f7ff1ba040fcbf81a2d130471bff,2019-07-25 19:23:00,MSW,left,AVAS
20266a3cc0d6433381a19c0326619d90,2019-07-25 19:26:00,MSW,left,AVAS
83f654f16de54d62a12b3cbe1fd9b348,2019-07-25 19:31:00,MSW,left,TaxiDriver
fa96770aeaca4b9d838a162696c6843b,2019-07-25 19:35:00,MSW,left,TaxiDriver
83727e31a6744935abcb59d8e75e2f18,2019-07-25 19:38:00,MSW,left,RadioTalk
218d5ff0f7b446848131a3d9f5c2a8a7,2019-07-25 19:41:00,MSW,left,RadioTalk
84cfc15509af4ef68eb7c92562559bac,2019-07-25 19:48:00,MSW,left,TaxiDriver
ad64b7eaccdc4bdeacc4ab145d3f10ae,2019-07-25 19:51:00,MSW,left,RadioTalk
7395daa0cf6d4ec1a05b58f814b53c6b,2019-07-26 09:48:00,BMBF,left,AVAS
664643d27b194812bab8e2c621c3ef87,2019-07-26 13:02:00,BMBF,right,AVAS
d697329dc1a14f2aa18ed5966815cf4d,2019-07-26 13:02:00,BMBF,left,AVAS
4a16aa7e114749d298b267a0a64cd155,2019-07-26 14:23:00,MSW,left,TaxiDriver
075df875f7d641499790e36c05e497b6,2019-07-26 14:29:00,MSW,left,AVAS
8689a0aa03d046d78cb4c7e9200282bf,2019-07-26 14:32:00,MSW,left,AVAS
58572edefdb941aeae14da6f15e03383,2019-07-26 14:36:00,MSW,left,TaxiDriver
b603ca8b13ad4584b96ca9e93c0d86cd,2019-07-26 14:39:00,MSW,left,AVAS
aa541988dd6946ff90be7e579635758a,2019-07-26 14:43:00,MSW,left,AVAS
88b2f6a675574a9f8cc2ee21ddf7f950,2019-07-26 14:46:00,MSW,left,RadioTalk
96755f4f255743cd80bf81be6310e732,2019-07-26 14:50:00,MSW,left,AVAS
70dfd0f19c9942a387f17620add555ab,2019-07-26 14:55:00,MSW,left,RadioTalk
4e4a06d1fa374cafa7198311169b803f,2019-07-26 14:58:00,MSW,left,TaxiDriver
7ba1b4a3729e4eb1bdbe9610ef1a8669,2019-07-26 15:01:00,MSW,left,TaxiDriver
3db5eedc3520487f818b45e5a3005009,2019-07-26 15:09:00,MSW,left,RadioTalk
1685dc26270541f5865353497764ea35,2019-07-26 15:15:00,MSW,left,AVAS
5f3005760a9f4570a898b5988c04cf1d,2019-07-26 15:18:00,MSW,left,TaxiDriver
e5b6850a52a14f9f95cf0a98d571fa7a,2019-07-26 15:21:00,MSW,left,TaxiDriver
c8a5b7ca1b52419aa48b8ae7fa2e5f79,2019-07-26 15:24:00,MSW,left,RadioTalk
ab9b71e9d6154f43b7a5bbe9e7834880,2019-07-26 15:27:00,MSW,left,TaxiDriver
0d588ed314b349ea8777c8e51c8d81b5,2019-07-26 15:29:00,MSW,left,AVAS
b7f7de0345714b87950fe00b1bdc4bf1,2019-07-26 15:32:00,MSW,left,TaxiDriver
ff4bc53e11ad49a5b77b5d0c8b8dcbda,2019-07-26 15:36:00,MSW,left,RadioTalk
c60483a678df4386a61ee550396dc955,2019-07-26 15:38:00,MSW,left,TaxiDriver
cb0eddeba37946949aa7b44b94663cbe,2019-07-26 15:42:00,MSW,left,RadioTalk
b0223506553a49078ba7f84e950f4564,2019-07-26 15:45:00,MSW,left,AVAS
0f5004496ae54f759a03a0bb1d27f369,2019-07-26 15:49:00,MSW,left,TaxiDriver
957683121da84ce4adf586a28ffbe0af,2019-07-26 15:53:00,MSW,left,TaxiDriver
21eece84b1b24e66a28231af869ad081,2019-07-26 15:56:00,MSW,left,RadioTalk
7631ec8f21d04ab1aaf6adef97299823,2019-07-26 15:59:00,MSW,left,RadioTalk
ae5de52c618e492dba822b1642df2979,2019-07-26 16:01:00,MSW,left,AVAS
4da97068c2d4415ab9e309dfa35ec6ab,2019-07-26 16:05:00,MSW,left,TaxiDriver
4ad87326f51c4a699465b3461a52a127,2019-07-26 16:08:00,MSW,left,TaxiDriver
77c598c84d174f378e5d45de0b0eae04,2019-07-26 16:12:00,MSW,left,RadioTalk
45ac4491359b43b6800c6e49f30f0967,2019-07-26 16:13:00,BMBF,left,RadioTalk
43ee4b9114974d00b0c026d5a1005753,2019-07-26 16:16:00,BMBF,right,RadioTalk
9ef03a4d414d4f93a27fcd314f72a9e5,2019-07-26 16:16:00,MSW,left,AVAS
aeac6d1ad7014ef3962a3c321cfe8e56,2019-07-26 16:19:00,BMBF,left,TaxiDriver
af55812cfdda4d69a7731e58cbad100d,2019-07-26 16:19:00,MSW,left,RadioTalk
65ace3acb3d74455899674f3fab3aa91,2019-07-26 16:20:00,BMBF,right,RadioTalk
b0f7013e3d2c46a791b68baeffedd336,2019-07-26 16:23:00,MSW,left,AVAS
508ef6a8f5314327bbc7edf869843d74,2019-07-26 16:26:00,MSW,left,AVAS
d5f7a59deda3422895bc39dab5d517e2,2019-07-26 16:29:00,MSW,left,TaxiDriver
2c5f791d58d948229e058f7dc06338b5,2019-07-26 16:33:00,MSW,left,TaxiDriver
48cc82557b594d079adaf53428eef394,2019-07-26 16:35:00,MSW,left,AVAS
2d59eb7e655146b497a78c00b6425031,2019-07-26 16:39:00,MSW,left,TaxiDriver
fc6ec2f9a6594955a2e8fb75ea217164,2019-07-26 16:42:00,MSW,left,TaxiDriver
4937a67fe09c45e5b05e9b7bc2d191c7,2019-07-26 16:45:00,MSW,left,AVAS
4d71ae1e33e046a58b99813c25045555,2019-07-26 16:50:00,MSW,left,RadioTalk
c35d896805794cfca461e40852065c3b,2019-07-26 17:00:00,MSW,left,AVAS
aaebbfa82d6a4222b44f9abc32f90940,2019-07-26 17:03:00,MSW,left,RadioTalk
627a60870a38411b83fd8e605c427790,2019-07-26 17:08:00,MSW,left,TaxiDriver
d0435715fe334305aa1dd2b22db455f6,2019-07-26 17:12:00,MSW,left,TaxiDriver
c53e1cd850b446ea8ce89b66c7ffc26e,2019-07-26 17:15:00,MSW,left,AVAS
1f9a0b3e7c6444c2906672093d438618,2019-07-26 17:22:00,MSW,left,AVAS
90cf7652b73346108575abbc8a0c1ac6,2019-07-26 17:25:00,MSW,left,RadioTalk
8c4cb65d80c147c28a64fa0ae1ce390f,2019-07-26 17:28:00,MSW,left,AVAS
efe08e8b0cc0437fa7bf8b85cb42f374,2019-07-26 17:31:00,MSW,left,AVAS
e2ccaf47f4a14f64a43a4841056e6f1c,2019-07-26 17:34:00,MSW,left,TaxiDriver
65cf614dbb8c479585010403c1d233b0,2019-07-26 17:41:00,MSW,left,AVAS
0993049705c04b6f87e5579c4c0e82b3,2019-07-26 17:49:00,MSW,left,TaxiDriver
c4061bcbe1f84eaeb8c5bceb7b8c4c08,2019-07-26 17:52:00,MSW,left,TaxiDriver
a21e2ba859ad414a978c976316eb776e,2019-07-26 17:56:00,MSW,left,AVAS
968951d03c45448ead38769c5eeb822c,2019-07-26 17:59:00,MSW,left,AVAS
337e643513a444b88931512a67e6011b,2019-07-26 18:43:00,MSW,left,RadioTalk
6fb0a24d0c3f42a997730465cfe6f5ba,2019-07-26 18:47:00,MSW,left,AVAS
828e4218985642ea900245590132ab74,2019-07-26 18:57:00,MSW,left,AVAS
77956be85394472d90f15727cbd680ac,2019-07-26 19:01:00,MSW,left,AVAS
447671a4fbdd4b43911bc1f7814b9b4a,2019-07-26 19:04:00,MSW,left,AVAS
3d57bc577e4643cdaa5681fbc71d0b4e,2019-07-26 19:17:00,MSW,left,RadioTalk
9364aeaf1ffd475aaf65434ee6e4bdab,2019-07-26 19:21:00,MSW,left,TaxiDriver
68247bddb6a44415bc8b7770ed892cb2,2019-07-26 19:28:00,MSW,left,TaxiDriver
e0bd68fbdcc44fcbbedb7592fd713be8,2019-07-26 19:32:00,MSW,left,AVAS
b3d0d743ac4f493e96f529f21b52518b,2019-07-26 19:36:00,MSW,left,TaxiDriver
296e9f5375834bad94efcfd84a7696d9,2019-07-26 19:39:00,MSW,left,RadioTalk
9fb8c77be30b41f18f30522d56f5d06e,2019-07-26 19:43:00,MSW,left,AVAS
5eccf3340dad45f3993254dbee346ff0,2019-07-26 19:46:00,MSW,left,AVAS
7efc4d9b41b04e4bbc2eae1f6d1802a6,2019-07-26 19:49:00,MSW,left,TaxiDriver
f4c4e600ba9a4e2d90ce458fa3756612,2019-07-26 19:52:00,MSW,left,AVAS
42037c62546c4f39a1076f327511a1cb,2019-07-26 19:55:00,MSW,left,AVAS
4c2bd242eb79405480f8372ecf2cb482,2019-07-27 10:33:00,BMBF,right,TaxiDriver
2446b1b8b8e24902bf3ac7f37eedf9b9,2019-07-27 11:24:00,MSW,left,TaxiDriver
7078230277074a008fa297c97bdc6325,2019-07-27 11:54:00,MSW,left,AVAS
b5049d145c734240a848801a9e6d3de5,2019-07-27 11:59:00,MSW,left,AVAS
41ff8a25470a42d0896fe6ae9572f164,2019-07-27 12:03:00,MSW,left,TaxiDriver
1b49b60c460544ed8969e667883b64a6,2019-07-27 12:10:00,MSW,left,RadioTalk
04e7bc3fc11749a7aa3b3ceb3e4c0884,2019-07-27 12:14:00,MSW,left,RadioTalk
7e0014b35c3a401f9d2863fde2adf958,2019-07-27 12:17:00,MSW,left,RadioTalk
31fac0ad10db451790d0674de72006ff,2019-07-27 12:23:00,MSW,left,RadioTalk
7cc8353f526e4fe380e41446ebd59de8,2019-07-27 12:36:00,MSW,left,AVAS
126c483879d84c3cbe355aadbf6b5781,2019-07-27 12:39:00,MSW,left,TaxiDriver
acae20359dd44030b209472b7320b4f2,2019-07-27 12:42:00,MSW,left,TaxiDriver
09959121daec45c384586d79da45e4ff,2019-07-27 12:48:00,MSW,left,AVAS
bb954abe8da445c88fd328065e63c15b,2019-07-27 12:50:00,MSW,left,AVAS
136f729d339c46268824a0d17bdab2b8,2019-07-27 12:53:00,MSW,left,AVAS
248065c027b94ad99cf12d69b362186f,2019-07-27 12:56:00,MSW,left,AVAS
41d637dfbf7b41c4be985e6ba7dbfddb,2019-07-27 13:00:00,MSW,left,TaxiDriver
ffb6dc98397b477699104fd73b489310,2019-07-27 13:03:00,MSW,left,TaxiDriver
651ff59cc5064696ae443502a3e10874,2019-07-27 13:06:00,MSW,left,AVAS
928249f827704776bb76f9de9eda6db0,2019-07-27 13:09:00,MSW,left,RadioTalk
a752e4f498af48d798a04e04bc0da8d1,2019-07-27 13:14:00,MSW,left,RadioTalk
dd9d6b91143e410c8ece2c6fb25fcb31,2019-07-27 13:18:00,MSW,left,RadioTalk
4b37536323c641c59ea58224260d8123,2019-07-27 13:21:00,MSW,left,RadioTalk
a3690bf7ce3c4e16843befbc281ef343,2019-07-27 13:25:00,MSW,left,RadioTalk
a3db5de0a74749fcbf2ddb710f5c5aaf,2019-07-27 13:28:00,MSW,left,AVAS
298fbc919c0c468c9ade3525955a7b57,2019-07-27 13:31:00,MSW,left,AVAS
cd0bd5bb9666472e8a06df5744fa2081,2019-07-27 13:35:00,MSW,left,RadioTalk
81b0afefb807483f8412aac224634a03,2019-07-27 13:38:00,MSW,left,AVAS
84c6ade6c4a045b4a993ded4ffd19386,2019-07-27 13:41:00,MSW,left,AVAS
9f374a7eefa441ed8a05b2cf2e47d296,2019-07-27 13:45:00,MSW,left,RadioTalk
e4cc6685c5ae40a793c5cca6c6f491f9,2019-07-27 13:49:00,MSW,left,RadioTalk
85e7727955314cf7a68a334a9d29bf00,2019-07-27 13:52:00,MSW,left,TaxiDriver
17be921b758c4bd0a6d43af50be18e8d,2019-07-27 13:55:00,MSW,left,AVAS
52ef0201c2b442ed88d3f62247a22b03,2019-07-27 14:00:00,MSW,left,AVAS
a38c259c5e7c47eebf60657846f6c385,2019-07-27 14:06:00,MSW,left,TaxiDriver
94d929a274484313b34dbd141e912ab5,2019-07-27 14:09:00,MSW,left,TaxiDriver
ead5eb539d8b458e92246fd5289cc811,2019-07-27 14:12:00,MSW,left,AVAS
39aad20b359b410a9ee3d6d8d8d6288f,2019-07-27 14:15:00,MSW,left,RadioTalk
77c00411b40649a5bccb3f34d7a72ca0,2019-07-27 14:19:00,MSW,left,RadioTalk
81224f25ac554573aa7e01b137b33acf,2019-07-27 14:22:00,MSW,left,AVAS
d7afd744b1ea4886b980fb619b5b9385,2019-07-27 14:25:00,MSW,left,TaxiDriver
8ce4de050d204acaa3ed0240d3283ea7,2019-07-27 14:29:00,MSW,left,RadioTalk
5fc1dc1808b7463e952dae278564c199,2019-07-27 14:32:00,MSW,left,AVAS
