,Buildings,Dynamic Cars,Dynamic Pedestrians,Inside Car,Nature,Roads,Static Cars,Static Pedestrians,Street Objects,Traffic Lights,Traffic Signs
6af99d152ade48f0bdc21e3141f6b733,13,0,0,38,4,15,0,0,1,5,0
22d9f473fba74f32b49069b610e8f23f,5,0,0,6,8,15,0,0,1,8,0
661d8341a0b449d78ff7589a8fab806c,2,1,2,5,3,34,0,0,1,6,0
da17ed4e528b410bbc100200ae5cfaf4,41,0,2,10,7,1,0,0,2,6,0
967e888ffd7c4a29bcbe11ceac8caaa2,39,0,2,4,11,2,0,0,11,7,0
620733c53c4a405198939a30f013b989,37,0,0,2,10,0,0,0,3,8,0
7e0652beee144866a8bd612e5689dd35,46,0,1,0,17,0,0,0,7,6,0
cb61235ada154269b8620d7950402f92,29,1,0,22,8,3,0,0,3,5,0
9cfd7b80da8c452fb3c0696c305ab89e,37,0,0,15,11,2,0,0,1,5,1
64778983b43045b98a409922c939be7c,0,0,0,32,0,13,0,0,0,3,0
9dcbcf11718c4f23a3d9a9b24eeb9543,2,0,1,2,6,19,0,0,0,6,0
52c247796aa64149880c88aac93060da,31,1,1,7,8,4,0,0,1,5,0
821bb700b3c24342b8de15b3234c746b,3,0,1,8,2,28,0,0,0,7,0
e7d025105480405387817cf8be49c06e,11,0,1,39,2,14,0,0,1,7,0
e57e60bccb56403cae7b984de11c2ab6,6,0,0,27,2,0,0,0,0,2,0
22d0496d43404dca917f3193ebceb52e,4,0,1,44,1,20,0,0,2,2,0
26ef63542cee43aeb4e8e6cb019f8391,37,1,1,2,9,0,0,0,2,7,0
4f3c916b0b7840a196ba52ef2ab04eae,39,0,1,0,25,0,0,0,17,8,0
14f6130ec2534af2a20dcb2e8b156008,0,1,1,23,0,22,0,0,0,6,0
9a0799d743d64b79b1a1a6cdebaf7ae9,3,0,0,7,0,26,0,0,0,7,0
22c0dafdea7e457daddb546a78cd0069,42,0,1,3,17,0,0,0,5,7,4
6000324a0c7d4de2b4bc505a8f1ef5ad,27,1,1,4,3,9,0,0,4,7,0
1ce8f010f6484fbbbfc1f694ada82be6,34,2,0,2,8,1,0,0,0,6,0
24b522c2d1a5496480cd13a989de4f25,5,0,1,8,1,29,0,0,0,5,0
e601bd4778dd44479786f735ee480500,42,1,1,5,5,0,0,0,2,6,0
1ecce1a5d57f4de7b50472c85d4fd1a5,28,2,1,16,11,8,0,0,9,8,0
cc140a4fd1094fccbf27fe17dd1c4fac,25,1,1,13,7,12,0,0,1,5,0
1d9ebaa74d5f42498ece00b78de6dc3c,15,1,6,5,8,17,1,0,9,5,0
dcee990e2e6f4e4a91685ab925692c24,26,0,2,11,12,1,0,0,5,7,3
b45156505aef48879313103976a8761c,45,0,1,0,16,0,0,0,6,4,0
f79ea1ad74b24f28aff4749d82451eeb,2,0,0,34,0,0,0,0,0,1,0
3631972691b94972bda17f2816d721eb,40,0,0,7,10,0,0,0,5,5,0
f55ede86c3ad46acba2f6b69b11cef8c,1,2,0,18,3,32,0,0,1,3,0
313e277fe31947a4954692b49842f93a,26,3,1,7,4,20,0,0,3,4,0
1c4f2c66c15c40d59ed4c5bc7f74c99a,32,0,1,23,4,0,0,0,4,7,0
84897e805edf49e09355a5a884901bc2,35,0,0,11,3,4,0,0,2,7,0
b653837ef5ab4437bbebbf1cdf755fda,0,0,0,35,0,23,0,0,0,1,0
a9a1c453091846a4a4055b1b4de6bc16,45,2,1,8,17,4,0,0,6,5,0
cd0c22378d0d4a43864c20eeb1bba842,42,0,1,9,7,0,0,0,2,8,0
fe33bf7efaea4135ab8777e911db8bfa,0,0,0,15,0,6,0,0,0,4,0
daf3f296bbfd4a3681523ee9a8bba1e5,10,6,3,5,12,11,0,0,12,10,3
f927cb5fae914cf3a325305694cd1484,0,0,0,60,0,28,0,0,0,1,0
0320982c278a4f589023a6beb06d10db,3,0,0,43,0,13,0,0,0,2,0
d757021c7bfd4e1eb1ea6e05c3b40456,0,0,2,34,1,26,0,3,1,2,0
ceda64bd858448458a80c364c2e167ca,0,0,0,25,0,18,0,0,0,2,0
a749591493304fbfa8a241fb755c8c09,29,3,2,2,9,4,0,0,2,9,0
4bb019cee21e46059a184f94ec7138d4,0,0,0,46,0,15,0,0,0,5,0
bb5edb71a77a407482ffe59d76cb04d9,2,0,0,45,0,22,0,0,0,4,0
dfbdf324c9584c3bb13ab106141a5ee6,42,0,0,13,9,1,0,0,8,7,1
d31fc8ef5a8944e6bbdc55e473d42045,0,0,0,39,0,20,0,0,0,2,0
9a787a2ba3a742fd95480dfd1dc85a1f,12,0,1,25,2,19,0,1,0,1,0
69c91cd7b26546e090516e308088c383,0,0,1,29,0,29,0,0,0,2,0
ec461eb674c44481a86e63a4974de266,3,0,1,34,0,26,0,0,0,3,0
f224c1e06592451eb795e21f27fd019e,29,1,1,3,7,1,0,0,2,6,1
7f795b6b39d142adaa5b7fc03b7d2ee8,2,2,0,9,0,36,0,0,1,6,0
15f862d5963d4597aaa4b1aabddf59a8,36,0,0,5,12,3,0,0,3,8,0
8bd8b081393b4fd78f88cb9823d06fea,1,0,0,49,0,8,0,0,1,2,0
19b57816d4824f7a8bbe62d7fa14fab8,0,0,0,5,0,0,0,0,0,1,0
e2eabd78afd6436d9b1edad330a60bb8,29,0,0,5,5,0,0,0,2,7,0
7e8e008ddc4a4b969a98f98094f727e2,25,2,1,20,9,1,0,0,4,4,1
2b58a08bd60c4ef08014cdf73cab4994,21,1,0,26,8,11,0,1,1,7,0
7786a54b91284640871b879df38cf82e,25,0,0,21,5,9,0,0,1,4,0
50c181749d9742d189dddf9b815d621e,14,0,1,39,2,21,0,0,7,3,0
66e627c10bdc4834b87bf5b1c641f194,0,0,1,11,0,28,0,0,1,6,0
018c55d808914e6c83939b920cf0a4d6,39,1,0,8,10,1,0,0,1,6,0
a9fd1e3f6bb149e1b10b324b51357861,1,0,0,3,0,22,0,0,1,5,0
1828e66e5f904ca9ad11d91b4c47e1e8,36,0,0,14,7,0,0,0,2,4,0
b9285aba241e4d8d9a8b58155dc524ce,34,2,1,5,6,6,0,0,4,6,0
2a8303580ac6462c88e453f951cd72e0,27,0,0,19,3,0,0,0,3,5,0
96630de89a164147b15eafd4dde04beb,3,0,0,50,0,35,0,0,0,2,0
474d1bebf1f94659b4172b38e520a349,0,0,0,54,0,15,0,0,0,1,0
1fee5983ae884dd0ae6dcc1d49e4c15b,0,0,0,10,0,27,0,0,0,7,0
fa5fea9123974c73919af35f9a6be5ad,29,0,0,13,7,10,0,0,0,5,0
27e7b6e91d8e470784f57177574ad98c,41,1,0,7,9,3,0,0,5,8,0
4d96bb877d074152802f0326c20a04f8,24,0,0,35,4,9,0,0,1,4,0
28ad2dba7d8549959fa39d057b292208,5,0,0,24,1,30,0,0,3,2,0
ffb03f08960844b2921758ec1af88fa4,10,1,2,27,1,25,0,0,1,4,0
7ea53f94563945b2a07d3e2028032cb8,42,0,0,5,6,0,0,0,2,7,0
6c96803ed3af46bb9002a6c447e3c33c,14,0,1,14,4,25,0,0,0,9,0
cb1ee9ed49ae4b7f8a7fad76586c687b,26,0,2,19,5,8,0,0,1,6,0
c66aab888ef0432d9a011c1443581cc3,41,0,0,12,3,2,0,0,4,9,0
da8a490aea964172bc15164cac6514d6,1,1,2,33,2,22,0,0,2,3,0
6a8f305e724d4c908aba01083224e485,8,0,0,34,1,1,0,0,1,4,0
62a82ffeca6b49ac8f3a27b34ae529a2,41,0,1,11,9,1,0,0,3,7,0
22c24410946b4f5bb3ce08876022f31c,10,1,0,41,1,6,0,0,0,1,0
c8a1da86e1524bacb5ed3ae9e28676b4,9,0,0,56,4,6,0,0,2,4,0
840eea38085441d98117fc997d3f05a1,5,0,0,47,2,12,0,0,0,1,0
1d36622524f441409f7f88409a0e746c,24,0,0,33,4,11,0,0,0,7,0
45aae1387731494b9856e5cdcb6bf7e0,36,0,0,15,10,3,0,0,0,8,0
0e125497c9d04316a23b336141aa233a,24,0,0,21,6,7,0,0,0,5,0
229acbd04aaf480ba4f5558e3b01e9b2,24,1,0,8,5,1,0,0,4,4,0
0221f77962d043bfb7fe2e989fe8cd32,6,0,1,18,2,33,0,0,3,4,0
d718086a01314952a071d9146ba828f7,29,0,0,22,5,4,0,0,6,4,0
f6e82c3097f04f768779eb7e20b796e9,42,0,1,3,17,0,0,0,8,8,0
df62657d8b7d418098010bc805fc71b4,26,0,1,17,8,3,0,0,3,5,1
aa5e6e953f394715a60fc2e40980c46b,5,1,2,0,6,30,0,1,9,5,1
85ec3f1f33dd42b68532b99cf5d08fb3,0,0,0,21,0,5,0,0,0,2,0
bef11c66096640c7a21749a9e192e0ee,0,0,0,31,0,6,0,0,0,5,0
2331e5c41a8949a6bffe6b9d69093803,1,0,2,3,4,29,0,0,5,5,1
dc8821eb210e49a1b216be0590af5004,32,0,1,24,2,19,0,0,0,5,0
eb4ad724ed384642942db4157b2d3035,33,0,0,14,6,4,0,0,2,4,0
0d48d6988d6340658aad624068d65ef3,0,0,0,19,0,27,0,0,0,5,0
898a759468f7499c8823ff99a6e8ef81,23,0,0,6,3,0,0,0,0,5,0
ca72643915f946108869f1d53f8b40a9,0,0,0,45,0,29,0,0,0,1,0
6f2cc95099d44bf9a44ceaac51c84185,39,0,0,3,11,0,0,0,2,4,0
3c60a7cce70d4448bad0ec3c2da84c00,37,0,1,15,5,2,0,0,0,5,2
42c05aa53907400dba74bfd755b0466e,0,0,0,52,0,25,0,0,0,2,0
d2f35acd64f14c9086956095f58c7d6c,32,0,0,5,13,0,0,0,4,5,0
13f9710e6ecb4c1a8ed6b6d780e09e7e,2,0,2,8,8,34,0,0,8,7,0
4b7ccf7d11bd4abdb21d20a9a38e291c,29,1,0,22,8,1,0,0,4,5,1
7ca2bdbe908d453e8a48823aee616a5b,1,0,0,45,1,12,0,0,0,1,0
72d65d0baa9144638a96189f0bcb156a,30,2,2,5,8,3,0,0,2,7,0
31a8446ffebb4f149a10371f3f208c95,35,1,0,8,14,9,0,0,3,6,0
e51e8bc93e0046cdaebb522ccb3eb673,1,0,0,41,0,15,0,0,0,1,0
358d3fced49b477b8012507ab5a2774f,32,0,0,7,13,0,0,0,6,7,0
3a7ca951d02c421d80c1dcdadb34eb7e,26,1,1,11,6,4,0,0,1,8,0
8ca39590599543c6870a398deac040fb,2,0,1,16,3,33,0,0,1,3,1
dd255057931f43ae95a7268e0764a42d,0,0,0,42,0,29,0,0,1,4,0
0d48e12d235e4433aa41ae6dc9b3a540,34,0,0,34,6,3,0,0,1,6,0
5993758080e9476a8e6c24b63f6e775a,7,0,3,27,2,26,0,0,0,11,1
e3713388c1384774b3a0dc76d0df9c0a,7,0,0,60,0,20,0,0,2,2,0
2ddcfb67fb9d4a1a8ef25c1cccb6761d,4,1,0,12,5,28,0,0,1,9,2
98d753d06a314410a1c21689b63c5e17,16,0,1,29,4,11,0,0,3,4,0
0a28afde54294d85b57c56771816a1ca,30,0,0,35,6,1,0,0,0,11,0
7eef4932c0274cc7894608461fb94b5d,13,0,0,48,5,9,0,1,0,5,0
5dbaf47dd342463aaf1b6c43a7b420ed,22,2,2,9,8,15,0,0,7,5,0
8367981e342648098b1e4581bf3523dc,23,6,2,21,5,9,0,0,1,4,0
921391e4eb99418a8deb963e0b0105cf,32,0,0,17,4,0,0,0,6,7,0
2ad6e0dceae94ff9bde0f5b89dcc8b1a,35,0,0,16,7,4,0,0,1,6,0
a3e8c121310f45aa9270bc2e0bc70d91,24,0,0,8,12,0,0,0,3,6,0
10371791a16d43bfb2daa9474f95a32b,37,0,0,9,7,1,0,0,0,9,0
759199f82c574fbf92ca382e26b202ea,21,0,1,5,3,15,0,0,2,8,1
a0ae6431b059424ea1da33b72e9ece5e,23,1,0,26,8,11,0,0,0,1,0
0f834242b13e4c5296006fa9094867de,2,0,1,33,0,26,0,0,0,2,0
94f7bf00df9b4cfa9512d09095f9f00d,1,0,1,35,0,16,0,0,2,7,0
092128f91a294079ad5f939bcf1977df,4,0,0,40,0,20,0,0,1,6,0
645c92c09cf2475d9d81b47de8304398,30,0,0,14,10,8,0,0,2,8,0
806fead4de3a4c7bb9afc41e349293ec,35,0,0,6,6,5,0,0,5,2,0
bf8bffd78e254d59979c042e0774ca77,0,0,0,46,0,20,0,0,0,2,0
91fc741d76894f97a1f51a7317afaaa9,35,0,0,12,9,0,0,0,2,5,0
a56861765996441c85b0db35e1391020,4,0,0,55,0,14,0,0,1,2,0
46d93a9b944a494f93cded02501e7c56,37,0,0,10,3,2,0,0,2,5,0
9caf371f211947148de2bca4b72de717,32,5,3,9,13,9,0,0,4,5,1
43d4dc1f6d92463e99dc1687ee6e30e1,15,4,0,6,4,19,2,0,5,6,0
9f9c383dc491446dad7fe0fd045201c7,27,0,2,1,13,5,0,0,4,8,2
faac8c573751482e8f65dbdb80d566a3,30,1,2,22,9,3,0,0,2,9,0
f87c01363e3249f2af5d37012a6b683c,5,0,0,36,0,11,0,0,0,1,0
8635b953e8f8414f92315831ba64f75f,37,1,0,9,10,3,0,0,4,4,0
0d85c405e7b14b7199d21981d4cd7e68,34,1,0,5,6,5,0,0,5,8,1
914893635f5e4fad94a23eedc681a304,0,0,0,22,0,17,0,0,0,4,0
433ee0623c6742ca8b6f8d2301c1ca3b,26,0,2,35,1,6,0,0,2,3,0
59b8b924b7e6436b8ca4955c3256fbbe,2,0,0,14,2,41,0,0,2,6,1
a84a8fcd61614fc682704cd6cfce9680,27,0,1,0,14,0,0,0,5,8,0
59cfd2ae067c4c3bb4623a11ca075edc,37,1,0,19,10,0,0,0,5,5,0
707fc399b9c04200bdc9a0c252eca461,4,0,0,63,0,7,0,0,2,3,0
15775369dc0246a38b7b46f81c964780,10,3,6,3,22,4,1,0,17,8,4
00c78589b203489dbcaf0162ac963d0c,16,3,0,4,6,9,0,0,9,9,2
c741afa9858e4fb59a8d48b3f9270bba,4,0,1,13,0,36,0,0,1,5,0
5fab72b901484e92b3b1b93fe4c63669,27,0,0,9,2,0,0,0,1,6,0
6e72be2eafbf45d58159c3bc976a9697,21,1,1,2,4,23,0,0,3,6,0
65518771037e4976aa8d0c3eec5276c9,3,0,0,43,2,32,0,0,1,1,0
9b66e9bc2a81426b9904d51bb1203354,5,1,0,35,0,24,1,0,0,4,0
2a2335ee1cfb455392b0e7e585a76d9d,11,1,1,34,1,15,1,0,1,3,2
cbeea3cf756d4f36ac47dc06cde4b9d5,35,2,3,6,9,7,1,0,2,5,1
0ca6f93b39294cd68aca5a46c4eddc24,34,0,0,8,10,1,0,0,4,4,1
00eb97a8823c4b449fabd6065997b533,0,0,0,21,0,19,0,0,0,2,0
81fc955b22574482b2a84a0dbf99f5a0,27,0,1,24,9,3,0,0,5,6,0
5c655b82d35b4e4b92042543504d4447,3,1,1,20,4,40,0,0,1,4,0
5fb10af54a3941babd1370c1c772e330,5,0,0,61,0,9,0,0,2,3,0
f865d43989f3432ebe2f02608ea4a43e,0,0,0,47,0,30,0,1,0,2,0
7fca196559fd451f945ae46477578330,0,0,0,40,0,31,0,0,0,1,0
67189d727f00417fa019e6dd5870bdf2,25,0,0,8,8,0,0,0,1,6,0
d7984202378a4431914ac571eebe0a46,0,0,0,43,0,28,0,0,1,2,0
6dc303619c614893a4b6746d054f82ae,34,1,4,0,15,0,0,0,26,9,2
14a91f00e1a74478bd83e152565a4e98,38,0,1,0,17,2,0,0,11,10,1
5523aad5eac44866aa5bc0a1676c3231,28,1,1,22,8,3,0,1,2,3,0
e751a3490979458fb605e4049ce92bfe,27,2,2,8,14,9,0,0,1,5,0
29db44b609b84fddacc53a6f6bbea9f8,24,2,3,22,3,6,0,0,5,5,0
4789c03f48a04cba9802b0244781f973,8,0,1,8,8,18,0,0,4,6,1
1f6cdbb93c3349debf6b78540520c049,1,0,0,45,0,8,0,0,1,2,0
df2498ab6c184f3eae6f4f5c58db2a13,23,0,0,16,6,10,0,0,7,6,0
d3bc36aa3ce040dbab0ae7534689ece9,3,0,0,46,3,11,0,0,0,3,0
d2032483563048a1b61b813f63f67f83,26,1,0,12,6,17,0,0,5,7,0
58c23112e84a41f7ade7fa9f3b6042ef,44,1,0,8,14,1,0,0,10,4,0
c762ccd33be3483e82a226233f28c9a9,13,2,2,14,1,33,0,0,2,4,3
2325c22c713747e1a90b107a7985455e,35,0,0,10,13,1,0,0,3,7,0
46c188fea789491588b998f0ead01b7d,33,2,0,5,8,8,0,0,8,7,1
e7f8db8f756545aabf1dafaf176df11e,35,0,0,24,7,1,0,0,2,2,0
88688e546e214587be0470aee0c766f2,38,2,0,1,9,3,0,0,8,6,0
d1470dd2b6034796a8d83fb9b8b1bd77,17,2,1,17,6,20,0,0,1,7,5
7cfd158554ac46cf8ec80072bf132a70,43,0,0,0,12,0,0,0,10,4,0
c927d717d8c74beaa3b1364a0d8337f2,26,0,1,14,5,7,1,0,2,4,0
0b5f6d671e684f3a9b4fe358f6035518,51,1,1,2,14,1,0,0,7,8,0
5c113a1d9c1c484b81ca53356f507333,0,0,0,41,0,18,0,0,0,4,0
da69704971eb4008861279e7197bbe59,0,0,0,36,0,43,0,0,2,3,0
b5780b795a584e7b96926172afb33856,0,1,0,43,0,17,0,0,0,2,0
f3e5052b99554414b3c8a95851e4200e,8,0,0,4,4,0,0,0,0,4,0
71e9cf634f684b7393f61acd94bf6aa9,22,0,1,26,6,11,0,0,3,5,0
d0c4bfa7e8a1414899f8bc028b33a1f8,3,0,4,32,1,40,0,1,2,3,0
478f92cd1fb549d1867087c2ae245378,16,0,0,38,8,7,0,0,0,7,0
88c7f56caa6743c39b061bab8ac25dc0,0,0,0,48,0,23,0,0,0,1,0
509367a4bb2d4e52b4717ce7226d8abd,0,1,1,16,0,23,0,0,0,5,0
1d3578bafe30459b8d655d40a2774ef6,0,0,1,0,0,15,0,0,0,4,0
8ec1f63032f54bffa119fe9df0d7b630,18,1,5,38,5,8,0,0,1,3,0
e20ccd3f696748ab8c982943fa338883,0,0,0,53,0,13,0,0,0,1,0
46538e6fa1924dedae295ffe570c1703,8,1,0,61,4,16,0,0,0,2,0
e7779f003d8746908d0a1b81d0c2cf41,28,0,1,3,9,0,0,0,9,7,0
7a52c7d60cd641bca18c2aa9e2c95381,7,1,0,35,2,14,0,0,3,3,0
bfa9bd7841264a7a89b83d489f5df348,26,2,2,14,5,21,1,0,2,4,0
de28a112978e4669a72594af6ec12580,0,0,0,59,0,16,0,0,0,3,0
7fd7f45c167d4b5e96d0f6f4b923d114,0,0,1,55,0,16,0,0,0,1,0
38136e20150740fcb5c3a9bbe7bc5049,11,0,1,50,2,9,0,0,2,4,0
dd4ad02883994e9ea69d2a9eaf2f43a4,23,0,0,15,7,3,0,0,6,7,0
fcf1c54076c747cebbf612f2e8f901fe,0,0,0,20,0,2,0,0,0,1,0
0cf357f0238640eaafd17911491ffa52,1,0,2,11,2,33,0,0,0,5,2
e1dbcf1c50884f05acea19fe1b2c0eb9,11,1,0,45,9,5,0,0,2,4,0
8e25e3a899f14961a3259ac7193d8765,37,2,1,5,5,2,0,0,10,8,0
d29dae25d82f4e5ba3b2a2afa466ccc0,6,0,0,52,2,13,0,0,0,6,0
97b80facb9484ddba81656ff50bb6d05,3,0,0,68,0,17,0,0,1,4,0
16610d21c38f473dbee68584388e0d20,49,0,2,2,13,1,2,0,13,6,6
28f9b275f73043ada4412d597739953d,24,1,1,26,2,16,0,0,4,7,2
cc6000175484453d88390bc172a6b8d5,0,0,0,52,0,34,0,0,0,2,0
07374246cc014a68bc863f6b92567217,6,1,0,26,1,37,0,0,0,5,0
38afbbda97e646dcbcccdd962be910b2,7,1,0,45,1,15,0,0,1,3,0
87f07b88a44a42e5aedeea4f9045d463,0,0,0,62,0,17,0,0,0,1,0
c597b0c6a9c04afcba74f8f03595fefb,8,0,0,50,0,15,0,0,1,4,0
260d7759974f414293aa1d0aa9648ed5,0,0,0,38,1,24,0,0,0,2,0
d8d6d5484f454904b87dd50f5a31c192,0,0,0,41,0,28,0,0,0,1,0
9afb62423aa74e7cb15632514ac08430,0,0,0,32,0,20,0,0,0,2,0
b0144bce606d46b795d36091bd016069,24,0,0,19,11,5,0,0,5,7,1
a37636ad502a426a9075272ec747189c,0,0,0,43,0,8,0,0,0,2,0
3173df2b39c649e39af43c3485d4c54c,32,1,0,3,14,0,0,0,5,6,0
bd304a13979a4f95a9763010fd1ad789,4,0,0,29,6,34,0,0,3,3,0
882b6f5a6fb443e194b6074fc078953b,29,1,1,19,3,2,0,0,2,7,0
15cc0521016841dabb44431477431742,6,1,1,46,1,23,0,0,1,2,0
b2b8a32c1e8d4419839c7e1a3b8649ae,2,0,0,42,1,5,0,0,0,1,0
dc55ae6e75e44264a3cc62e99cacb35f,5,0,0,33,0,42,0,0,0,1,0
e80502bad2de4281ad1a5a092b3047f2,2,0,0,30,1,12,0,0,0,2,0
fd98b2c4c54542f7af2a4273f2048003,42,0,0,14,12,0,0,0,1,8,0
bf08e52e27c74a22b50c8ca0a27b861a,0,0,0,50,0,29,0,0,0,1,0
0a0895bb8f9e4180922d5fa691483058,26,0,1,17,0,13,0,0,6,5,0
5f2bb930f1804ca8a438a3d489a67afc,9,0,0,53,3,4,0,0,2,5,0
3670da40620e4470957eba92bd80a165,41,0,0,7,3,0,0,0,4,5,0
5481cf187fe34d1a8b1be8eb78726cd0,3,1,1,52,1,29,0,0,1,1,0
d1a25ccb8d974d39af987f5c52fe5be6,2,0,0,60,1,24,0,0,1,3,0
15b7124d76e04fad92d05a7b6a4a7d3a,12,4,1,13,2,16,1,0,1,5,0
27e1c8b8d2174c788b5096823f6073ba,0,0,0,57,0,19,0,0,0,1,1
de1c39f115b14bf4943c3bbfdeb6869b,16,2,0,18,7,14,0,0,12,7,0
b006b62821fd4d9c9567fac98bccca39,2,0,1,39,1,40,0,0,0,3,0
19c11ea3131345679c698fb2374f8924,38,0,0,8,14,1,0,0,4,4,0
4de803fed61d429b94b0eed937b4cb76,40,0,1,8,9,0,0,1,5,7,0
74ca1969db1b48e0b5cdb4a70dada74a,5,0,1,41,3,27,0,0,0,1,0
d480372cfd5b4474aaddd59cfe20cf5c,1,0,0,52,1,8,0,0,1,1,0
92383fec02b04acdb7ab5396eb62f2af,0,0,0,50,0,32,0,0,0,2,0
7982cafa61454a6da8cde8173d7002a5,14,0,0,46,7,3,0,0,0,7,0
afa7cf76e5f04a98ba95e89f65be68c9,0,0,1,22,0,32,0,0,0,5,0
80031b87f3a04613bedc675c1d4e8118,31,0,0,6,3,0,0,0,3,6,0
416e30633cb04731ad97f6dc575ae235,0,0,0,30,0,37,0,0,0,6,0
158933534af64f5a871dd6b2c12eba40,1,0,0,34,1,16,0,0,0,4,0
b5ca9f98b0134da1a4e378fe2af1c67d,21,1,0,24,19,4,0,1,3,3,0
c452ae6045794e6eb89e811a5451c81f,11,0,1,18,0,37,0,0,0,5,0
d1b40dd323fd4f949c7006033d92adf0,8,2,0,33,3,11,0,0,2,4,4
1ffcdc65556f4b4e8fd067c920e0a455,10,0,1,2,2,24,0,0,3,7,0
c577b83d31fe4f6c9395f583c79c3b54,0,0,0,41,0,29,0,0,0,1,0
ea97b66f88b04001b355c36224f1f06c,10,0,2,26,3,30,0,0,5,4,0
e0b60e97ffb245c5bc6db1370059b582,24,0,1,49,5,0,0,0,1,2,0
5c32035cc2ac4e088e26f2c500d4d7cc,3,0,1,32,2,28,0,0,1,4,0
cc4d2c1f0ce6492d8bb909f573bcc22c,14,2,2,4,7,31,0,0,2,10,0
fbb92b57ff1949338aa85a9cb6b80a30,31,0,1,5,8,1,0,0,6,4,1
163a7e68a6b14705a597c4bb863da54a,0,0,1,26,0,27,0,0,0,1,0
bb1f61f8cd784d72a81e9ef3ac384ef3,32,0,1,6,17,2,0,0,4,7,0
d80f9607f7844ce9a5d47069aa418150,1,1,0,48,0,40,0,0,0,1,0
3d818b6f4c9948cea55b0fe3a11abea1,0,0,0,20,0,9,0,0,0,2,0
eeff4cc1dfbf48c49d8e38f734baf713,16,0,0,18,4,29,0,0,5,2,4
8961257d6b0544abb3854de417c8f299,4,0,0,43,6,9,0,0,2,4,0
5ee8a8f4919941e3a2bf98780a2efe12,4,0,0,38,2,28,0,0,4,2,0
e5ec94119ca94bb4b67e986ea6dcdcd8,3,0,1,36,0,9,0,0,0,1,0
e3430c7801eb460680b1687301b8a91e,25,0,0,20,4,14,0,0,0,8,0
d2d0c8297ad4438d9b00e03fadc25e96,26,1,3,11,6,18,1,0,5,5,1
e6106c6fde6c47ab999ee0182411b1cb,28,2,1,13,11,5,0,0,2,7,0
e925d55ee800462fa9929b7312279d79,0,0,0,46,0,25,0,0,0,1,0
05a8b41de2d74e128b87b200d1c40164,28,1,0,8,7,13,0,1,8,7,1
3dd073d9a8154776bff357021e9b4c3d,27,1,0,30,1,17,0,0,2,7,0
ce14826e5d4c474990135930c21d61e1,0,0,0,58,0,35,0,0,0,1,0
7a821ec24311471e91ffaa388481e92e,38,1,1,11,13,2,0,0,5,5,0
45b0e006714b41d88d654207c2b45d55,37,2,2,14,8,7,0,0,0,10,1
50f1044fddec4316b33d78e1e71410ba,43,0,0,10,11,0,0,0,1,4,0
90514792261e4f2fbfc106cf5413e758,0,0,1,0,1,17,0,0,0,4,0
3328d8801cec4ac39f2aa7857ab5ce0c,26,0,1,18,8,11,0,0,4,5,0
ed3329447a2d4956b4f0564e720b4042,17,2,2,0,8,15,0,0,5,10,1
d6ce2efc99894518802e49a405241c66,8,2,0,29,3,14,0,0,11,6,5
d35850c6b2b04ad2b3f56c3fb3d2b69d,22,1,0,32,10,12,0,0,2,5,0
fbde00018f4149c5984042ab02aadd84,34,2,0,12,15,0,0,0,5,8,0
7538ed387a214e1a9f3c7bfa5e766410,5,0,1,30,0,30,0,0,0,4,0
f35d14e9c8674308bdfa0fffe7b9c094,19,1,2,42,0,5,0,0,1,5,0
c4747162efe44c758ec99e63419f70eb,0,0,0,14,0,37,0,0,0,1,1
b2cdf87705dd4011bd67132d2204c3ba,6,0,1,65,2,10,0,0,4,4,0
43024bc6cbd94f87a50e40624edbead6,0,0,0,65,0,22,0,0,0,2,0
064aba4eec6e407bb1fae447c1341298,5,0,1,42,0,27,0,0,1,5,0
94a5c8c5fe7842cea1dfba585e7ec275,10,1,0,31,0,15,0,1,4,6,1
22d3cf481192457fbb7876216b67449f,31,0,0,20,11,9,0,0,4,9,0
8e3c21ced7bb410d8cde9f03b2f435cf,25,1,3,27,7,17,0,0,8,7,0
e69a0f03536c443f82ba2099fe64ac74,32,2,1,18,10,6,0,0,6,6,0
cf204c56c54240498599e64ae91ff68b,30,0,0,21,6,7,0,0,0,9,0
12f05f902fee422f9e035f29ce8bfd8b,2,0,0,47,0,18,0,0,1,3,0
4b5c5a5f06e84db688c2756b223b5cd1,8,0,1,20,4,25,0,0,4,8,0
b14fd0c4b97647a9a4665372aa5e427f,6,1,0,50,0,11,0,0,2,4,0
16f0619996cd4adebdd4b7746feb9405,1,0,1,1,0,18,0,0,1,5,0
632574a54edb4935a7f64239f8659085,19,3,0,44,6,4,0,0,2,4,0
216dddd0e8e644c3882cbb7644182a86,28,1,1,14,5,0,0,0,4,6,1
f9334640df814faca88c3052cce43222,19,2,1,16,10,12,0,1,2,9,0
6ff202a3e8bb4214b1e0eb0dc668b3de,38,1,1,2,7,1,0,0,4,5,0
b2453405591c4662b972b614d5b0d31a,31,2,1,7,11,7,0,0,2,8,0
fcd8abc024554a42b85a37e5d6b9b1d0,2,0,0,51,0,7,0,0,0,2,0
036151b16d1c444dbe4ed57b6ee547df,5,0,0,27,2,23,0,0,2,7,0
86a58abffc2b43e1812ce1d98fa73390,13,0,1,13,0,22,0,0,2,5,0
2e11abe23f6b42d2bec6fe6b29f389c8,0,0,0,24,0,25,0,0,0,2,0
