id,condition,2std,1std
cb52895bb55c4b7f8f4fc654ab68ffb4,TaxiDriver,False,False
b10c1e3738dc41b6ab636174c55cd42f,RadioTalk,False,False
6b7666f921bf44a590ca172a6a084b42,AVAS,False,False
7b67a66623724c7f8a3638dbb89e5c5d,AVAS,False,False
3d410bdb46f24658b1d58e95e7468bd5,AVAS,False,False
9085a35344f54334a88276b26758d07d,AVAS,False,False
bf48fd2e825c43afa1833c7657a92b1c,AVAS,False,False
f43c0fffc6d4431d8b2571126edd2f13,AVAS,False,True
2c4c6fc9211f4f7c87b0f70460314904,AVAS,False,False
198725c6f5de41fdb6b8bfb5d0305147,AVAS,False,False
7e3bd44a3aef440d98f1124cbdcbdf71,TaxiDriver,False,True
07932ba915a44b25a072f8a8d785cfd3,RadioTalk,False,False
634184583d91476b90df700bebae5ac2,TaxiDriver,False,False
f88f91f51a534501b5bd299bcdca748f,TaxiDriver,False,False
9f22bdde33684e75a6244c63af291f62,RadioTalk,False,False
c18973ae6d7246d58fd26ccc5b9f0765,AVAS,False,False
8e341924ee7b4f4c8ab478cab3bd61c0,TaxiDriver,False,False
50ff5c03232e43f8a45311e534052157,RadioTalk,False,False
837582b8350f456e8137388ecbb97814,AVAS,False,False
2db07a03f36244e9bdf9e10a519e8879,TaxiDriver,False,False
8674653f1f4b4071b1f597bccf3bffbb,RadioTalk,False,False
89b0a08089b14726bbec020ef514369b,TaxiDriver,False,False
c85b22600a5d4114a1493e9bbcd3065d,TaxiDriver,False,False
c5ae1d7d01054dd58eb7217b96a6611a,AVAS,False,False
52ae1039b2194f5ca06f1ed5daef2e13,RadioTalk,False,False
1b9afcb9382e4e73a841fe448a8160cd,RadioTalk,True,True
f4fdbdc14565495c91e2fc413a76a715,TaxiDriver,False,False
8e9cdf96be734e008df9a4886069c03a,TaxiDriver,False,False
08744f8ecd2d43f09dab7a4726950803,RadioTalk,False,False
b437f86478954d9cbf2b64831f51be4c,RadioTalk,False,False
7604c5794d274f22a4e053ebbc4fe780,TaxiDriver,False,False
e0723d33924145008c336874f3e05f96,RadioTalk,False,False
cb2587ed97b94661a44a83c4a1a544d7,RadioTalk,False,False
0fa54b5773a84946b28d498dc3342482,RadioTalk,False,False
7b6dc1e33a0b40349eb87da4d9039241,TaxiDriver,False,False
bf975bd6ad6b4f6b96ad90c04f7132d8,AVAS,False,False
03a8a5cb18264fd2abcd3a77af69470e,RadioTalk,False,False
f3a03b019b124eefa6c1272736f737a0,RadioTalk,False,False
76a0cb42a33b4dd5aaa3ba2020cb88d8,AVAS,False,False
f61375db16c845deb25f330b16752e4c,AVAS,False,False
f764d085815f49e7ab8ae36e2e240b05,AVAS,False,False
d04d2ecb9c764d91b74b2817d75b77e6,AVAS,False,False
d919af089fc145ec884d31a10f1510c2,RadioTalk,False,False
d7b3e9f1682a400695bf5d000604e461,AVAS,False,False
b3ab2a97c5704d89891a7f1187472f22,TaxiDriver,False,False
42204fb522684f66b248a5f69cb4429c,RadioTalk,False,False
9fa12f136bb442bd8e0a7fd887bfaef3,RadioTalk,False,False
168bdbc510a5402bb0d51ee98aaec920,AVAS,False,False
879323caab854f098ad7d5c532f436de,RadioTalk,False,False
ecac6547244840a884b17247a0a5f9ec,RadioTalk,False,False
756c3c54b4cf4350a8020721b9925152,TaxiDriver,False,False
35fbe5abf59f4b40b1242255801c0caa,RadioTalk,False,False
dc976237420b46de80fda9abd89c5991,TaxiDriver,False,False
1461647a06ad4b959db2c29338e02753,TaxiDriver,False,False
49920139b5d044018507f91af40b2d51,RadioTalk,False,False
37a1abf39218480b9c80c2941f51e9e1,AVAS,False,False
e9923c6058684e799bcb3a8fb8242f5d,RadioTalk,False,False
c9f0d9c15575450b8f95393e3ead8595,RadioTalk,False,False
17b7dbfa3c014b329f7063ce98c6a513,RadioTalk,False,False
734765851cb34538b4275ef70f872af5,RadioTalk,False,False
5f48eecbf40542e080617a9ce00a5931,TaxiDriver,False,False
110e673233ad4e45ae4d8656b498782a,TaxiDriver,False,False
b78494e6fd394ec3bad3734f85a8aa28,AVAS,False,False
5349d1d731dd45a38cad2f8760799cc5,RadioTalk,False,False
c060695a55894b3c97ca00157c0e254f,TaxiDriver,False,False
afa349330af24521b77aabe841ad2050,AVAS,False,False
60ca15584958461ca9355e54ee66f984,TaxiDriver,False,False
e133f4f119bd438e9119ee3f44a10ee4,AVAS,False,False
58eb64ea134b4c4f8c068a975c36a491,AVAS,False,False
9342c5b5e11d465eb98de9210867496a,RadioTalk,False,False
2909d413968746b7b38928857244c6d7,RadioTalk,False,False
054c0e40e69a4b6d864b9515e134354c,RadioTalk,False,False
294467bb6b994b8eb10057c0e0fe386a,RadioTalk,False,False
c862df94512447109e939177ff149c0a,TaxiDriver,False,False
a73292fe0cfb4e10a7fefda9f1e0f6bd,AVAS,False,False
11ad6a343bd74e098c5d43a3c1199c00,RadioTalk,False,False
d7cd153dd1bc4e6781988dfd5def3b24,RadioTalk,False,False
abf1f20e9f094f3eb8e6ea5384079e1e,RadioTalk,False,False
edc40e357a02499089e8c8b657d81374,TaxiDriver,False,False
cc5ed42f0f0946ceb9afda16aa8fb0a2,AVAS,False,True
1cf759d631984d91b2e47b91149cfc48,AVAS,False,False
4fb8abbdb3894a7eba9926a19c14d28e,TaxiDriver,False,False
35a490d3a6ab46599098b38137b28ea0,RadioTalk,False,False
3412bf7220cd425680dc28a05d871002,AVAS,False,False
35065b6e810f467bbc57a0f0b159442c,TaxiDriver,False,False
630ac945f72a4ec89a6525254de74558,RadioTalk,False,False
44535a3876974a54887ccbe303d3a192,AVAS,False,False
30fbedc8e11e4759bdeba46817590606,TaxiDriver,False,False
e283704d3a8a44f9b15203e12039315a,TaxiDriver,False,False
f941f3c7ebb94553b8ecf58f43a9b5a7,AVAS,False,False
4b94666c2a6042cbaf7e2fc824a992d9,TaxiDriver,False,False
a82ae9fdbba349b1a16d8c7452119399,TaxiDriver,False,False
4718e0d2b61c424dac6dc96e57b6e36b,TaxiDriver,False,False
5d14e51f3cfb4ebf85ab7a215d7fb8df,RadioTalk,False,False
3294e969071f47b1b732ad99d9d264e7,RadioTalk,False,False
71497290e14949ba8995f1dfc33575dc,RadioTalk,False,True
2edd9912701b4a88a9d2e4e3d5674d0c,TaxiDriver,True,True
7fc3afca604a43c2a7ca3affe9804fed,TaxiDriver,False,False
236c6424b07348888a5b41a4ee3d4137,RadioTalk,False,False
9f4449f60f794680a3543d0b474811e4,AVAS,False,False
f0ba8c639a184175b830a7f1ca7f2f05,AVAS,False,False
a540d3dffbfc41e2b64e3004dcdddbcf,AVAS,False,False
852b030320794776a7650ebf57cb8aad,RadioTalk,False,False
b22cf106c3184a26a78bd23bfa64e4cf,RadioTalk,False,False
b537319ceb234abd971bd51a6eb15552,RadioTalk,False,False
65ef722dcc8149ceb364e153f641d769,AVAS,False,False
d48b6c5974bb47959a101216677356cb,TaxiDriver,False,False
e85ba76eed2a4f56bd29dc2b6dac771c,AVAS,False,False
eaa7d3e8ce0a4ebea7d5aa5a32b0c241,AVAS,False,False
0809eedacae6467f92576cd7c326d2e3,TaxiDriver,False,False
a4d7d9cde3cc44a4827916cbf8ac9e39,TaxiDriver,False,False
029dbf8e602643258802da1ae6fa526e,RadioTalk,False,False
2a8f76385d7e42248971abea7ea548bd,AVAS,False,True
9e95260e0b2a45198c707d55caa33a82,AVAS,False,False
d50f67ea34644ba4914999c4867e0503,AVAS,False,False
42274fbaf6d34649930cc99a7a963031,TaxiDriver,False,False
2d07135a51be458f94287e17d8ca789f,RadioTalk,False,False
0c69742964bd424dad535a5e2ba0000f,RadioTalk,False,False
719cc65a8f614ba1a8c7837d929178a5,TaxiDriver,False,False
575da9573a2f449c9f98e652c04bbdb8,TaxiDriver,False,False
670e4b5a5121454facc2dda8b866588b,RadioTalk,False,False
de7075c2580e4c0f8934b0cd16de4573,AVAS,False,False
715be71c2a604e9c9f3ebdc5a8801a5d,TaxiDriver,False,False
00b286bf932f4c7dbf65fb67b781bc42,AVAS,False,False
ec8aca4f70ed4aaaac68e1a34e2b16c8,RadioTalk,False,False
6ba4405a98ba4075b19a7f52b0a3a0f9,TaxiDriver,False,False
cca29a4b4b654b90a251662fa9b5f3e7,TaxiDriver,False,False
d14669451aa74fb596fb544ae8d27aef,RadioTalk,False,False
e78f6c900446485faead6bd0bbc0bbd7,TaxiDriver,False,False
a7b8164611a84451a68749e8a08f40ee,AVAS,False,False
1cf7bd83df2747429931cd834673b2bc,RadioTalk,False,False
5367170776eb4d32b2f1789a67c4feaa,TaxiDriver,False,False
c4ece2f1764c4a1cbd863e54fb6049d6,TaxiDriver,False,False
4bd4238357b44618bc3fa8b77558f7d5,AVAS,False,False
91d57bc020c24cc2a7722921be930760,TaxiDriver,False,False
0e53b33300dc483d8a374f50d816f7fa,TaxiDriver,True,True
024988e3b2324014a9957b4087cf5cbe,AVAS,False,False
87eaf49e6a72425ba67042aea0de1f91,RadioTalk,False,False
fd69f000943245889252dffc6e48fab4,AVAS,False,True
b1aef107fdf74bb184342f02dfe629f6,RadioTalk,False,False
7c730fefc3b04f15829f922b9a662bbe,RadioTalk,False,False
a027808f80bd4ad5800496b733d5134a,AVAS,False,False
5a789ce14126474ca5382d8df9f28e05,TaxiDriver,False,False
386f86d5b7874f0ebc7f1ed9cf0d814c,RadioTalk,False,False
ba3c8169d07e4cdda0f6bca2408b2e5e,AVAS,False,False
90acb54f26864cf89a555d7f0d59f079,RadioTalk,False,False
d20a1e7674ca4612a52037164031a8da,RadioTalk,False,False
7c341df6f1114eb2b5c911cb5cb8384a,RadioTalk,False,False
52bca3b0663447c4b8aaff441039346c,AVAS,False,False
1ae379dfd17a4925bb6ab0e2dcb0996e,RadioTalk,False,False
1dcf5e96c8dc41bdadb4b528c0366e4e,RadioTalk,False,False
8aeb7494bcdf47f28a6ff310a6f4bb0d,TaxiDriver,False,False
146f74bbb6a74031ac983f0c59f7f18d,AVAS,False,False
1b8c9ee005994371b9a4ffe5915cf77b,TaxiDriver,False,False
ad7efdeafb2d4a3ab819c13786d5c6a8,RadioTalk,False,False
924b0852c78a4369a930b2f9791f5188,TaxiDriver,False,False
0a3b107f53f2465da565b01a23a59e90,AVAS,False,False
062fef13760e46fda940d62d428b3020,RadioTalk,False,False
058fa87d59c848088f7e5ccd470a26d7,AVAS,False,False
53cac797713c4ec6a8d8d936add8b357,AVAS,False,False
2c9f71f3b7de45c6b3d0500c97d62e94,AVAS,False,False
e3c073c3c5fc4277945bd2d6b77e97df,RadioTalk,False,False
93778372bccb428ea599f6573b210cef,RadioTalk,False,False
0114ffd35c67486583ee4a471fb2527f,TaxiDriver,False,False
3b21e13f1eee40dc815ef2ef2263cce0,TaxiDriver,False,False
ae61e038f5b44a15a3314a42390bfb32,RadioTalk,False,False
46d4f11993604b439e538d7213a7b70e,TaxiDriver,False,False
a57d35ce38f24eea99d98a26f811bf1d,AVAS,False,False
d36c77b848164a4d8bd67553783c1af8,AVAS,False,False
8a24294178a24792a5d28b969a3842d5,RadioTalk,False,False
ea0ef9074320433ab94d31320ba6d4df,AVAS,False,False
1af4fcb6a658418b882ef0f2117fdecc,AVAS,False,True
c1ea1ad63e394e19a70be47f91f6a5f6,AVAS,False,False
0742da17eb7748c48aebf7a5970736f9,RadioTalk,False,False
3bd565614e464f2687360aa8d96e1105,RadioTalk,False,False
9a90cc4971804e429343d0faf26ae72c,AVAS,False,False
07984db2c6f8419ca413f0b13948240c,TaxiDriver,False,False
70f2eca657514bd59159ba510094608f,AVAS,False,False
dd2b258ab8b74028835614f5b023a1fe,TaxiDriver,False,False
a3f2ca69abb340fab3bf8f2925956124,AVAS,False,False
8944f99a28d7444f928a416461e803c1,AVAS,False,False
ecc856bc779f488a9d0de1047f6f62d1,TaxiDriver,False,False
3fc6ac44bf8f4897aab6d3355e3691f8,RadioTalk,False,True
f1132a78de6d433b8c6a7dfc3479da32,AVAS,False,False
0ac0733737394acc99b791c5ee606dd5,RadioTalk,False,False
4c8749ec4fce4655ab1932691ef24c2e,RadioTalk,False,False
7ccc151e481b4a5e9ef2e322ec8de375,RadioTalk,False,False
027ca0eefaf9494fad9352a9771e526c,AVAS,False,False
704331f5e0df49f1845baffd4e4fbef0,TaxiDriver,False,False
dcad34d4f12c47e9bbaf18ab98ec111b,TaxiDriver,False,False
decab41345ab404c969390bf54517d91,TaxiDriver,False,False
31ccbe6e90584e7bb676b907fdfaae2f,AVAS,False,False
2d258149de704e77a9cc7988ee151135,TaxiDriver,False,False
e81c2a3e9f4b4ce4b206e9439e1f4cb4,AVAS,False,False
0493a112fe4d44d1947f6cf42d45685c,RadioTalk,False,False
64ce81cd090e461499809a7e1ae01d33,TaxiDriver,False,False
aefcb814902d406ca7e625ea52d96a64,AVAS,False,False
8a49e7ee053e4863a63e02d22f00a4bb,RadioTalk,False,False
146192b325954bfb9784cce6b02df546,AVAS,False,False
d22a02fb3e4f49cd89248a3735442eaf,RadioTalk,False,False
a5f8bf56b65b4f0cac2ce667cbc7f954,RadioTalk,False,False
bb421634e5a14aca98dbcfccf3927376,TaxiDriver,False,False
ee28c25291fb46608e1d2673f35976d5,TaxiDriver,False,False
7284ea76b8a94b278a4a3c6d6305bed9,AVAS,False,False
1e0961aa2645473c9e49f420bae2e06d,RadioTalk,False,False
9d7ba5b4211e4aec92a66496813f8575,AVAS,False,True
ec2631b29c414df98fb5baa0ff9a2204,TaxiDriver,False,False
f3e7c47597054202b6e98ae643d96904,RadioTalk,False,False
01291315ef4943b68c960bf4d0eeab92,RadioTalk,False,False
4602afeef87e4a27befe5d19a0ffbab5,RadioTalk,False,True
f2060403fb25403699da2eba229021a6,RadioTalk,False,True
a837de6adcde4000941a275af1c49abb,TaxiDriver,False,False
05ca7db9a91b4838abe274ef100544d5,TaxiDriver,False,False
af5d8dffb2564ae4bf87d5c649c68e71,TaxiDriver,False,False
3306557c9d3143479facfb2cc58be36a,RadioTalk,False,False
577d1a963ea443df94534d53f2ad225d,RadioTalk,False,True
c2b635c41a894e74aa5a0cbd1d2eee4c,AVAS,True,True
dc7ebc5d382446d994cf6a50389c74b6,RadioTalk,False,True
a24b19653217468cb136276190ea0a4b,TaxiDriver,False,False
d82ada35125d471fa09df81c59c46ec3,TaxiDriver,False,False
f2ef3b133fd9470f8a1b63b145a94a62,AVAS,False,False
bec1eeeb3f3c40b28d157498a81f623d,RadioTalk,True,True
69a0f8ed2755442c93dcfbadca9efe01,RadioTalk,False,False
4d3a0e020f554d8092d197d4de3eea67,AVAS,False,False
479408bd22534dfeaf21bf14bde5fe7c,TaxiDriver,False,False
715066b7557e4e13960a00b2be3979d0,AVAS,False,False
23a491527b6049828ab22d7b138b4450,AVAS,False,False
8e518e4849954b788e505459805036a0,RadioTalk,False,False
4b7473893104456a8c7f4721beae0a54,TaxiDriver,False,False
915bf077d57447b7b697871274045bc1,TaxiDriver,False,False
1d1755dc199f44cc9060e2381e3798e2,AVAS,False,False
c7ec915f62c043718b2e7f325c626ffe,TaxiDriver,False,False
19a3f3a3d3934e81bfe018c24d0b0efe,AVAS,False,False
dd45389d146542249016b5cc78f100c4,TaxiDriver,False,False
602f5846f51648868607caebf34d3457,RadioTalk,False,False
95996500458646d4be3aa0ddf794b78b,TaxiDriver,False,False
3b9472b6ab534c38945a2539e75927fe,RadioTalk,False,False
2bdacaaf3b0549718c6a3465c95e9e86,AVAS,False,True
364cb7e91e8c43608d8b5b874b5d42fa,RadioTalk,False,False
c14ec06ef23b4973a92c1cccf81ab428,TaxiDriver,False,False
49773c93d2eb4b16a5148edf67959cec,RadioTalk,False,False
99a95698eeda493ebe458ee1f4081a9b,TaxiDriver,False,False
3bd5ef991c70466090db70755f5782e7,TaxiDriver,False,False
96849c8f00314ec09cc6a2edf2b50d52,RadioTalk,False,False
12c405febd19416a81d8071e527a8572,RadioTalk,False,True
61409baae0524e68902eff88c3ce1ac5,RadioTalk,False,False
c849940b90144b7c9c693744f06641a6,AVAS,False,False
f35dfdeaf4464c12a0df0c642c39b8e2,RadioTalk,True,True
fbc5e90b4d0e4847bd20180f4ef7f7ea,AVAS,False,False
8c7212e35b3f4836863ab79643e6849b,RadioTalk,False,False
155bb838923d4ca788c4591694f0167d,RadioTalk,False,False
b7f108c148c84a448e1b4039cbd5a13c,RadioTalk,False,False
0af22024483a4abaac2ef7f7a6079975,TaxiDriver,False,False
39f45c6d4b714220ad6e74f82b2993a7,TaxiDriver,False,False
af10c9e99d3f42419a6060525a2cb1b6,TaxiDriver,False,False
5d68b27227404798b717281b0ac76541,RadioTalk,False,False
444988617ba44b08b80ecfcffd4c8588,TaxiDriver,False,False
60e3c4d6474c473d98791c3097162214,TaxiDriver,False,False
1d92fc7158424bb9b6f0965fb11a0c26,TaxiDriver,False,False
4ca2fcc06de9405eacbb457f9cc1ce12,RadioTalk,False,False
088bfee1967b4366be0e61a86b771ebf,RadioTalk,False,False
1fd2fb748d284af682ba0828c898f29b,RadioTalk,False,False
ee810f94d9e345e1ac1f370c7f0e5639,TaxiDriver,False,False
2fd9b6eb81e34ce78acb6d6e2d9c737f,TaxiDriver,False,False
d4acf3d486da40958670e47b9e7f1835,RadioTalk,False,False
ffeaa9becd4f451389d253b8ac0ba1bc,AVAS,False,False
381d87c2de1b4abb89608d100d65d841,TaxiDriver,False,False
5dffc27088bf48b281c7b75fc13343b9,TaxiDriver,False,True
4ddfe770ed574bf7a7839d9888fd1f0a,AVAS,False,False
5d0db0a34768447d8f52c7eb32b7fada,RadioTalk,False,False
8c9ffe3ac40b4624b426adbbbaa9c00d,TaxiDriver,False,False
2e30c64d92094974aebd78adc31f5709,TaxiDriver,False,False
fe3ff07e2fe9499fb86e5bdb54c6b697,AVAS,False,False
dc9afcc78e3f454fb1d20ba0eac49300,TaxiDriver,False,False
013755be48f344c6b8f6edf4dd9a16a8,TaxiDriver,False,False
babb5258be6e46ffacdefbdc93b586c9,AVAS,False,False
af588866ed7f4b50b7aeb0fc505e73b9,TaxiDriver,False,False
811359b952834272b8d45a2e126a242e,RadioTalk,False,False
bfc88398c9344f1faf805d4696ad5c17,TaxiDriver,False,False
bfe2d5563bfe426fb29ac55c27fd0c94,TaxiDriver,False,False
160dbf90d0b14623a8bbc0071b0c311c,TaxiDriver,False,False
dcb32a90dc2046748aae73ee070a8b70,AVAS,False,False
fe0beeebded04b0298e115fd36155e27,TaxiDriver,False,False
a83da296945b487eb373d4e39758eaa5,AVAS,False,True
875217a28db24f7eabeb7e609f29b43d,AVAS,False,False
819e6925035b47a3bd2906f99fa160c7,AVAS,False,False
2f6e35aac1744b79968efce9983adb8e,TaxiDriver,False,False
7d7dcdbbe5f84a6ead93310a4d42757a,RadioTalk,False,False
7046884abee2436eb386b698244e28a4,RadioTalk,False,False
24e90d4e0cc04aa1bc740dc9934b33a0,AVAS,False,False
a44b93f9e58c4ff6b678cf3561546583,RadioTalk,False,False
973c0fd199f0410db5a397158a4661e5,RadioTalk,False,False
56f0045cb4a247dd8aa307350e7876d6,RadioTalk,False,False
c139fe429c13415db0c36eafe29a7980,AVAS,False,False
111efb17a22c4b7b8d30f6c43efe586d,RadioTalk,False,False
cc3a428bad9e4aa79d94ac27344986ff,AVAS,False,False
0560b261df76463b8c3a2b8f86b9de84,RadioTalk,False,True
c8823c13756044d29f859ac26dc5e0dc,AVAS,False,False
2f4012d552834397bca68533bf02a059,RadioTalk,False,False
75f60d0040dd445fa3bcbe1852015edf,RadioTalk,False,False
2c1851e05a3e48dbbd2d5e87060dc351,AVAS,False,False
62db8ea30e6a448ea779381412cb24a9,RadioTalk,False,False
0ec843ce0bbb4950a6d20d0118bf845d,TaxiDriver,False,False
da1eb07867e646eeb8b8a4cac3b2c9c8,AVAS,False,False
383baeb72a524754bcf34a7029640ecf,AVAS,False,False
64be46f2a80b4a38941f8e6e38d63987,AVAS,False,False
ffce1b3a96b344c1af8a9a960b193118,TaxiDriver,False,False
1317f79f72d1401881c7c892599ac57c,TaxiDriver,False,False
87f2c15133804f1aa16dc69537874a50,AVAS,False,False
51b04ccfab4949e1ab7d06b22a762aa3,TaxiDriver,False,False
984d297cf1024fe98b9f89cb62aecf5f,TaxiDriver,False,False
27cac23a69324495865db0e0b062c271,RadioTalk,False,False
d7fb86cf7e9442b29e5e9db6c7b6180f,TaxiDriver,False,False
83311c391d724500939f529867f5fafa,RadioTalk,False,False
c70c0a8096cb4778b4d3a9df34a20245,AVAS,False,False
ffe87c49f69f4098b5667c3b28052714,RadioTalk,False,False
aff64498218440f9a7a4960152df67b9,RadioTalk,False,False
8058976efe4240bfbe98ed62c490469c,AVAS,False,False
9d419ac4ba4240f39fc6939fdd954537,TaxiDriver,False,False
3d0da869f9e044618e72bd234a0a10c0,AVAS,False,True
d1c96428a06e4a2b97d4447c78fb253e,AVAS,False,False
c122cebd6b6c44ea9e583e3df84eafb3,RadioTalk,False,False
e08c5cb11e494c90a667f5ea60c27238,RadioTalk,False,False
2fd088d2e6074844a97d7022553c0a44,TaxiDriver,False,False
c624af402997419a8c3041be3f49f7d9,RadioTalk,False,False
80d73c1681bc4c5ca4dbe04d5f0b51c0,AVAS,False,False
e6caf2c2591a40a988f868acfbb187b8,RadioTalk,False,False
fbb5139888fe4e34974740e12ac10aa3,RadioTalk,False,False
57193fffb6ac498d9caac2e4b2c293ce,AVAS,False,False
e7f5edb69e794776a2168b8ebe1b0af5,AVAS,False,False
b3a29b7160ba4da2ab8cf38b90beb73e,AVAS,False,False
053038e893284e75b13d0df5b5b744b8,TaxiDriver,False,False
811a53be68134819adcf16979e45e0e5,RadioTalk,False,False
38398135a2034a5e819c8c78c6e443e4,RadioTalk,True,True
247119b6e5714dcd8e6750d4fe4e7b6d,RadioTalk,False,False
717712c0f5b14bdc9a3525716ef6f8e6,RadioTalk,False,False
5dc41ba9c3554026bed7d742c258ba8e,RadioTalk,False,False
9a47b5bf9e7d46c98e42c42f459e7756,RadioTalk,False,False
2ab056a3c6e84564ad60f51e57029964,RadioTalk,False,False
c08e8cd32cdc4710835758b4cec2d191,TaxiDriver,False,False
b94a135ea54347079e8a133ed8819bfc,AVAS,False,False
9f76d6c62ea24e0984f89be0c519a2c6,AVAS,False,False
c317e17e469b4206be628f68a22b3183,AVAS,False,False
2ac8712427754290a02bd529f0f5fb63,RadioTalk,False,False
5cecfaacabd44df1b5c13a01cdc4e289,TaxiDriver,False,False
c42097a578244f01aa2034e672e533a3,AVAS,False,False
aaaafb37578b45cdba6bb5c451f11a1a,RadioTalk,False,False
4afa0e2f55b741d39e6b95172ac0a798,RadioTalk,False,False
e10b880f1c784cb9b3c661e950391ca6,TaxiDriver,False,False
988f89a10edd498690f9ef27e5ae04b8,AVAS,False,False
a44c35a262b745fdb057c808bb9a52f0,AVAS,False,False
bd99a551c6d34ca8a6c2aed6df877b8a,AVAS,False,False
45c622fc864e4c78b19c1192dae0a0a2,RadioTalk,False,False
b0a30be467bd49faa58ae61730eb2a15,AVAS,False,False
ac89a27f855443cd82938f247e835eca,TaxiDriver,False,False
832cdf5c5bf443cbb58611f717431701,AVAS,False,False
2b91a6bbcb854c9da470524694cb31cd,AVAS,False,False
43237e2138f441be87bf7846ed780ad6,TaxiDriver,False,False
cf7469ef6081496da3deb3f6c416ab83,RadioTalk,False,False
c56120a24a2f4fb680208e8f1fd45bb5,RadioTalk,False,False
73475156e2bc41308c38a41edac82014,RadioTalk,False,False
239de305482e404c8d31120e8fba3f7e,AVAS,False,False
960e9c2812eb4e839f9f45b10df4aec3,AVAS,False,False
3871b951bdc0421aaa58c5b91c75c222,RadioTalk,False,False
6ae7a4a77d1e4e2797746dc3cdd75379,RadioTalk,False,False
e19496c9cd014e519a5c870035e9b0bc,RadioTalk,False,False
c315ae6655c04d9bb6862f47a3b1b712,AVAS,False,False
087cdb4a11304841ba58b66b6aded799,TaxiDriver,False,False
4211418f56ff422594d802b9442fe527,TaxiDriver,False,False
db91a4be67974e1aad2008c8f00e25d8,RadioTalk,False,False
c4c15e8b45af4a5d9b24174641c5bec6,AVAS,False,False
3c61b75e279041dfa2bc81afc31dfa0a,AVAS,False,False
869444a4e30a4a88ae60841052878d97,AVAS,False,False
4e64d107b39d4d4eb74a417d75200398,RadioTalk,False,False
fd0dbcaca65c46a9a1df65d2e3f5f500,TaxiDriver,False,False
70a2c598f43743bbba3758bcd5f6588c,RadioTalk,False,False
186b1a77952d43f9ace4f6bcbc1db471,RadioTalk,False,False
e7bb0cfa11364d27864ee2fc0c1560fb,RadioTalk,False,False
5e2b7e29e84a48e590a9cda53c5e9aa7,AVAS,False,True
2878483f748f4943a5dea97ea6466467,TaxiDriver,False,False
14cf25a0e3a04b15889ff4586adbe80c,AVAS,False,False
9350bbfc9b6b42468a8beaef1de91e55,TaxiDriver,False,True
97205fe8d4074c60b7d8f6622375056e,AVAS,False,False
51f908deceff4296a4d0a24128354c28,AVAS,False,True
6cfb70298ee0415ab460386d0caa38a1,TaxiDriver,False,False
11fb8fc2790e4f429b052648b3f89eed,AVAS,False,False
137e02c35ab248ac926c7f788bafb370,RadioTalk,False,False
65b6ab0a3c954e41a9c1a34f8fcc6e0c,AVAS,False,False
666145d22276450a81fe87beecdb80bb,RadioTalk,False,False
666cefc9bfd64493bc53d8eae60e33c7,TaxiDriver,False,True
276f8ac620104d3db8146e6ad956af4f,TaxiDriver,False,False
2c10f0d8217c4de2837954bffe196047,AVAS,False,False
230d3879b3c74b759d4bde8fba120759,TaxiDriver,False,False
a28205bd69684b1193675c70419f5ca5,AVAS,False,False
5febc80a8500457faf569ff2e68805e3,RadioTalk,False,False
b2f54b9e88b24ed6977d4f7a558b2285,AVAS,False,False
fe311ea18178413e93e56592e558ee3b,AVAS,False,False
4d192c8d2fbb4554ae8f44c5556dedc3,RadioTalk,False,False
e71a7a7626c445f28de6ba24cf53379e,RadioTalk,False,False
65b6f2e455c849b095f04193c097d0c1,TaxiDriver,False,False
c7a85ffc2c594199906f8ddf8ff8b926,RadioTalk,False,False
6ce0b57fd8df4cf280ba0009cee39f8d,AVAS,False,False
a0357ff8a73843118c11310b23f4f6b3,TaxiDriver,False,False
1486c220b1d445508dd0edbb9c1626da,RadioTalk,True,True
1461d1fe3f064ade9b0bbc90ede2653f,RadioTalk,False,False
f209b09ec0024ffd84e96268a81437c9,RadioTalk,False,False
52f84b32e1414cada7a1a20ab26624b2,TaxiDriver,False,False
0c494a30f22f460795cacb217a875961,AVAS,False,False
4efa8f90235946039626773ab8fe0a3b,RadioTalk,False,False
d0aeec99c3c34375aec5966a631348ac,TaxiDriver,False,False
ac26db207d584a3f96246e40dcaaa4d8,AVAS,False,False
9ab4d74f1dda431bad3957ab0754b029,RadioTalk,False,False
8a17e312102e42bf881c56c9973d9064,AVAS,False,False
3508f44cd2834cf6bc46b46f29a1519e,TaxiDriver,False,False
c840a0f73a31416e834402d7ac461d94,AVAS,False,False
2937ce00d3144e04bde37fd4d25d354b,TaxiDriver,False,False
30e89cf8ec7342089908e77cd9f75d6f,TaxiDriver,False,False
ba28e27e3d31469987fa9afbeca63e74,AVAS,False,True
4383e8763fbe41fc9734a04cfc212844,AVAS,False,False
6d2d05847f744029bd4c527cbf0e7559,RadioTalk,False,False
822a09d5db444cc7af85fecfe6c5989e,TaxiDriver,False,False
40377fbe3bd943df8af69096cc2f0fa4,RadioTalk,False,False
07bec1f84acc48e9b409996028d1f12a,AVAS,False,False
88ad00f197234619a4af5df905296f4c,RadioTalk,False,False
e1d68736cef54a0a9fef617a9312fd90,AVAS,False,False
11c6c4dc039544cf8feada5059d9eeb2,AVAS,False,False
b4d6a1a90efa459aaf80bd4364947bce,AVAS,False,False
8c1ecafd5a1644ee9b15a1e6c2888004,TaxiDriver,False,False
059a37a645464541b82c260a2fc6a11b,TaxiDriver,False,False
